model,condition,seed,class_id,action,support,clean_accuracy,accuracy
ctrgcn,limb_occlusion_moderate,255,21,cheer up,274,0.9258,0.5146
ctrgcn,limb_occlusion_moderate,255,22,hand waving,274,0.9173,0.6168
ctrgcn,limb_occlusion_moderate,255,23,kicking something,276,0.9529,0.7391
ctrgcn,limb_occlusion_moderate,255,24,reach into pocket,274,0.8358,0.6131
ctrgcn,limb_occlusion_moderate,255,25,hopping (one foot jumping),275,0.9891,0.8255
ctrgcn,limb_occlusion_moderate,255,26,jump up,276,1.0,0.7246
ctrgcn,limb_occlusion_moderate,255,27,make a phone call/answer phone,275,0.9079,0.56
ctrgcn,limb_occlusion_moderate,255,28,playing with phone/tablet,275,0.6958,0.4618
ctrgcn,limb_occlusion_moderate,255,29,typing on a keyboard,275,0.737,0.5855
ctrgcn,limb_occlusion_moderate,255,30,pointing to something with finger,276,0.7862,0.5399
ctrgcn,limb_occlusion_moderate,255,31,taking a selfie,276,0.8889,0.5435
ctrgcn,limb_occlusion_moderate,255,32,check time (from watch),276,0.901,0.5254
ctrgcn,limb_occlusion_moderate,255,33,rub two hands together,276,0.9034,0.5072
ctrgcn,limb_occlusion_moderate,255,34,nod head/bow,276,0.971,0.5616
ctrgcn,limb_occlusion_moderate,255,35,shake head,275,0.9503,0.7418
ctrgcn,limb_occlusion_moderate,255,36,wipe face,276,0.8551,0.529
ctrgcn,limb_occlusion_moderate,255,37,salute,276,0.93,0.5254
ctrgcn,limb_occlusion_moderate,255,38,put the palms together,276,0.9239,0.4964
ctrgcn,limb_occlusion_moderate,255,39,cross hands in front (say stop),276,0.936,0.4275
ctrgcn,limb_occlusion_moderate,255,40,sneeze/cough,276,0.7403,0.3986
ctrgcn,limb_occlusion_moderate,255,41,staggering,276,0.9867,0.5181
ctrgcn,limb_occlusion_moderate,255,42,falling,275,0.9939,0.7382
ctrgcn,limb_occlusion_moderate,255,43,touch head (headache),276,0.8345,0.4275
ctrgcn,limb_occlusion_moderate,255,44,touch chest (stomachache/heart pain),276,0.9215,0.6775
ctrgcn,limb_occlusion_moderate,255,45,touch back (backache),276,0.9444,0.7391
ctrgcn,limb_occlusion_moderate,255,46,touch neck (neckache),276,0.8502,0.5725
ctrgcn,limb_occlusion_moderate,255,47,nausea or vomiting condition,275,0.8497,0.3273
ctrgcn,limb_occlusion_moderate,255,48,use a fan (with hand or paper)/feeling warm,275,0.9309,0.5782
ctrgcn,limb_occlusion_moderate,255,49,punching/slapping other person,274,0.9112,0.7044
ctrgcn,limb_occlusion_moderate,255,50,kicking other person,276,0.9541,0.6775
ctrgcn,limb_occlusion_moderate,255,51,pushing other person,276,0.9722,0.5688
ctrgcn,limb_occlusion_moderate,255,52,pat on back of other person,276,0.9143,0.7645
ctrgcn,limb_occlusion_moderate,255,53,point finger at the other person,276,0.913,0.4638
ctrgcn,limb_occlusion_moderate,255,54,hugging other person,274,0.9878,0.8394
ctrgcn,limb_occlusion_moderate,255,55,giving something to other person,276,0.9372,0.7029
ctrgcn,limb_occlusion_moderate,255,56,touch other person's pocket,275,0.9382,0.8691
ctrgcn,limb_occlusion_moderate,255,57,handshaking,276,0.9589,0.6449
ctrgcn,limb_occlusion_moderate,255,58,walking towards each other,273,0.9963,0.8388
ctrgcn,limb_occlusion_moderate,255,59,walking apart from each other,276,0.9638,0.9783
ctrgcn,limb_occlusion_moderate,2026,0,drink water,274,0.8601,0.5
ctrgcn,limb_occlusion_moderate,2026,1,eat meal/snack,275,0.7261,0.4109
ctrgcn,limb_occlusion_moderate,2026,2,brushing teeth,273,0.873,0.5128
ctrgcn,limb_occlusion_moderate,2026,3,brushing hair,273,0.917,0.6007
ctrgcn,limb_occlusion_moderate,2026,4,drop,275,0.8873,0.5964
ctrgcn,limb_occlusion_moderate,2026,5,pickup,275,0.9697,0.4909
ctrgcn,limb_occlusion_moderate,2026,6,throw,275,0.9321,0.5709
ctrgcn,limb_occlusion_moderate,2026,7,sitting down,273,0.9683,0.696
ctrgcn,limb_occlusion_moderate,2026,8,standing up (from sitting position),273,0.9792,0.7143
ctrgcn,limb_occlusion_moderate,2026,9,clapping,273,0.7741,0.4066
ctrgcn,limb_occlusion_moderate,2026,10,reading,273,0.6496,0.3773
ctrgcn,limb_occlusion_moderate,2026,11,writing,272,0.6201,0.5037
ctrgcn,limb_occlusion_moderate,2026,12,tear up paper,271,0.9213,0.5314
ctrgcn,limb_occlusion_moderate,2026,13,wear jacket,275,0.9782,0.5927
ctrgcn,limb_occlusion_moderate,2026,14,take off jacket,276,0.9843,0.7862
ctrgcn,limb_occlusion_moderate,2026,15,wear a shoe,273,0.8083,0.293
ctrgcn,limb_occlusion_moderate,2026,16,take off a shoe,274,0.8382,0.5401
ctrgcn,limb_occlusion_moderate,2026,17,wear on glasses,273,0.9084,0.6484
ctrgcn,limb_occlusion_moderate,2026,18,take off glasses,274,0.944,0.7628
ctrgcn,limb_occlusion_moderate,2026,19,put on a hat/cap,272,0.9596,0.5294
ctrgcn,limb_occlusion_moderate,2026,20,take off a hat/cap,273,0.9744,0.5568
ctrgcn,limb_occlusion_moderate,2026,21,cheer up,274,0.9258,0.5109
ctrgcn,limb_occlusion_moderate,2026,22,hand waving,274,0.9173,0.6204
ctrgcn,limb_occlusion_moderate,2026,23,kicking something,276,0.9529,0.6775
ctrgcn,limb_occlusion_moderate,2026,24,reach into pocket,274,0.8358,0.6715
ctrgcn,limb_occlusion_moderate,2026,25,hopping (one foot jumping),275,0.9891,0.8618
ctrgcn,limb_occlusion_moderate,2026,26,jump up,276,1.0,0.837
ctrgcn,limb_occlusion_moderate,2026,27,make a phone call/answer phone,275,0.9079,0.5345
ctrgcn,limb_occlusion_moderate,2026,28,playing with phone/tablet,275,0.6958,0.3564
ctrgcn,limb_occlusion_moderate,2026,29,typing on a keyboard,275,0.737,0.5964
ctrgcn,limb_occlusion_moderate,2026,30,pointing to something with finger,276,0.7862,0.5399
ctrgcn,limb_occlusion_moderate,2026,31,taking a selfie,276,0.8889,0.5072
ctrgcn,limb_occlusion_moderate,2026,32,check time (from watch),276,0.901,0.5
ctrgcn,limb_occlusion_moderate,2026,33,rub two hands together,276,0.9034,0.5217
ctrgcn,limb_occlusion_moderate,2026,34,nod head/bow,276,0.971,0.5507
ctrgcn,limb_occlusion_moderate,2026,35,shake head,275,0.9503,0.6982
ctrgcn,limb_occlusion_moderate,2026,36,wipe face,276,0.8551,0.5507
ctrgcn,limb_occlusion_moderate,2026,37,salute,276,0.93,0.5362
ctrgcn,limb_occlusion_moderate,2026,38,put the palms together,276,0.9239,0.529
ctrgcn,limb_occlusion_moderate,2026,39,cross hands in front (say stop),276,0.936,0.3696
ctrgcn,limb_occlusion_moderate,2026,40,sneeze/cough,276,0.7403,0.3768
ctrgcn,limb_occlusion_moderate,2026,41,staggering,276,0.9867,0.471
ctrgcn,limb_occlusion_moderate,2026,42,falling,275,0.9939,0.7527
ctrgcn,limb_occlusion_moderate,2026,43,touch head (headache),276,0.8345,0.4746
ctrgcn,limb_occlusion_moderate,2026,44,touch chest (stomachache/heart pain),276,0.9215,0.6304
ctrgcn,limb_occlusion_moderate,2026,45,touch back (backache),276,0.9444,0.779
ctrgcn,limb_occlusion_moderate,2026,46,touch neck (neckache),276,0.8502,0.5072
ctrgcn,limb_occlusion_moderate,2026,47,nausea or vomiting condition,275,0.8497,0.24
ctrgcn,limb_occlusion_moderate,2026,48,use a fan (with hand or paper)/feeling warm,275,0.9309,0.6327
ctrgcn,limb_occlusion_moderate,2026,49,punching/slapping other person,274,0.9112,0.6569
ctrgcn,limb_occlusion_moderate,2026,50,kicking other person,276,0.9541,0.4964
ctrgcn,limb_occlusion_moderate,2026,51,pushing other person,276,0.9722,0.6848
ctrgcn,limb_occlusion_moderate,2026,52,pat on back of other person,276,0.9143,0.8007
ctrgcn,limb_occlusion_moderate,2026,53,point finger at the other person,276,0.913,0.4493
ctrgcn,limb_occlusion_moderate,2026,54,hugging other person,274,0.9878,0.7117
ctrgcn,limb_occlusion_moderate,2026,55,giving something to other person,276,0.9372,0.6812
ctrgcn,limb_occlusion_moderate,2026,56,touch other person's pocket,275,0.9382,0.8618
ctrgcn,limb_occlusion_moderate,2026,57,handshaking,276,0.9589,0.6449
ctrgcn,limb_occlusion_moderate,2026,58,walking towards each other,273,0.9963,0.7729
ctrgcn,limb_occlusion_moderate,2026,59,walking apart from each other,276,0.9638,0.9348
ctrgcn,limb_occlusion_moderate,3407,0,drink water,274,0.8601,0.5693
ctrgcn,limb_occlusion_moderate,3407,1,eat meal/snack,275,0.7261,0.4364
ctrgcn,limb_occlusion_moderate,3407,2,brushing teeth,273,0.873,0.5055
ctrgcn,limb_occlusion_moderate,3407,3,brushing hair,273,0.917,0.641
ctrgcn,limb_occlusion_moderate,3407,4,drop,275,0.8873,0.5745
ctrgcn,limb_occlusion_moderate,3407,5,pickup,275,0.9697,0.5455
ctrgcn,limb_occlusion_moderate,3407,6,throw,275,0.9321,0.6073
ctrgcn,limb_occlusion_moderate,3407,7,sitting down,273,0.9683,0.6117
ctrgcn,limb_occlusion_moderate,3407,8,standing up (from sitting position),273,0.9792,0.8168
ctrgcn,limb_occlusion_moderate,3407,9,clapping,273,0.7741,0.4469
ctrgcn,limb_occlusion_moderate,3407,10,reading,273,0.6496,0.3846
ctrgcn,limb_occlusion_moderate,3407,11,writing,272,0.6201,0.4559
ctrgcn,limb_occlusion_moderate,3407,12,tear up paper,271,0.9213,0.5609
ctrgcn,limb_occlusion_moderate,3407,13,wear jacket,275,0.9782,0.4509
ctrgcn,limb_occlusion_moderate,3407,14,take off jacket,276,0.9843,0.7826
ctrgcn,limb_occlusion_moderate,3407,15,wear a shoe,273,0.8083,0.4139
ctrgcn,limb_occlusion_moderate,3407,16,take off a shoe,274,0.8382,0.4416
ctrgcn,limb_occlusion_moderate,3407,17,wear on glasses,273,0.9084,0.6996
ctrgcn,limb_occlusion_moderate,3407,18,take off glasses,274,0.944,0.7482
ctrgcn,limb_occlusion_moderate,3407,19,put on a hat/cap,272,0.9596,0.6103
ctrgcn,limb_occlusion_moderate,3407,20,take off a hat/cap,273,0.9744,0.5897
ctrgcn,limb_occlusion_moderate,3407,21,cheer up,274,0.9258,0.4891
ctrgcn,limb_occlusion_moderate,3407,22,hand waving,274,0.9173,0.5985
ctrgcn,limb_occlusion_moderate,3407,23,kicking something,276,0.9529,0.6087
ctrgcn,limb_occlusion_moderate,3407,24,reach into pocket,274,0.8358,0.5876
ctrgcn,limb_occlusion_moderate,3407,25,hopping (one foot jumping),275,0.9891,0.8909
ctrgcn,limb_occlusion_moderate,3407,26,jump up,276,1.0,0.9094
ctrgcn,limb_occlusion_moderate,3407,27,make a phone call/answer phone,275,0.9079,0.6
ctrgcn,limb_occlusion_moderate,3407,28,playing with phone/tablet,275,0.6958,0.5273
ctrgcn,limb_occlusion_moderate,3407,29,typing on a keyboard,275,0.737,0.4727
ctrgcn,limb_occlusion_moderate,3407,30,pointing to something with finger,276,0.7862,0.5072
ctrgcn,limb_occlusion_moderate,3407,31,taking a selfie,276,0.8889,0.5362
ctrgcn,limb_occlusion_moderate,3407,32,check time (from watch),276,0.901,0.4964
ctrgcn,limb_occlusion_moderate,3407,33,rub two hands together,276,0.9034,0.5797
ctrgcn,limb_occlusion_moderate,3407,34,nod head/bow,276,0.971,0.6341
ctrgcn,limb_occlusion_moderate,3407,35,shake head,275,0.9503,0.6618
ctrgcn,limb_occlusion_moderate,3407,36,wipe face,276,0.8551,0.4819
ctrgcn,limb_occlusion_moderate,3407,37,salute,276,0.93,0.5254
ctrgcn,limb_occlusion_moderate,3407,38,put the palms together,276,0.9239,0.5362
ctrgcn,limb_occlusion_moderate,3407,39,cross hands in front (say stop),276,0.936,0.3841
ctrgcn,limb_occlusion_moderate,3407,40,sneeze/cough,276,0.7403,0.3551
ctrgcn,limb_occlusion_moderate,3407,41,staggering,276,0.9867,0.3478
ctrgcn,limb_occlusion_moderate,3407,42,falling,275,0.9939,0.7709
ctrgcn,limb_occlusion_moderate,3407,43,touch head (headache),276,0.8345,0.4783
ctrgcn,limb_occlusion_moderate,3407,44,touch chest (stomachache/heart pain),276,0.9215,0.6304
ctrgcn,limb_occlusion_moderate,3407,45,touch back (backache),276,0.9444,0.7355
ctrgcn,limb_occlusion_moderate,3407,46,touch neck (neckache),276,0.8502,0.5652
ctrgcn,limb_occlusion_moderate,3407,47,nausea or vomiting condition,275,0.8497,0.2618
ctrgcn,limb_occlusion_moderate,3407,48,use a fan (with hand or paper)/feeling warm,275,0.9309,0.6182
ctrgcn,limb_occlusion_moderate,3407,49,punching/slapping other person,274,0.9112,0.5912
ctrgcn,limb_occlusion_moderate,3407,50,kicking other person,276,0.9541,0.558
ctrgcn,limb_occlusion_moderate,3407,51,pushing other person,276,0.9722,0.7355
ctrgcn,limb_occlusion_moderate,3407,52,pat on back of other person,276,0.9143,0.7681
ctrgcn,limb_occlusion_moderate,3407,53,point finger at the other person,276,0.913,0.6051
ctrgcn,limb_occlusion_moderate,3407,54,hugging other person,274,0.9878,0.7007
ctrgcn,limb_occlusion_moderate,3407,55,giving something to other person,276,0.9372,0.7138
ctrgcn,limb_occlusion_moderate,3407,56,touch other person's pocket,275,0.9382,0.76
ctrgcn,limb_occlusion_moderate,3407,57,handshaking,276,0.9589,0.6268
ctrgcn,limb_occlusion_moderate,3407,58,walking towards each other,273,0.9963,0.8571
ctrgcn,limb_occlusion_moderate,3407,59,walking apart from each other,276,0.9638,0.9239
ctrgcn,coord_noise_moderate,255,0,drink water,274,0.8601,0.0
ctrgcn,coord_noise_moderate,255,1,eat meal/snack,275,0.7261,0.0982
ctrgcn,coord_noise_moderate,255,2,brushing teeth,273,0.873,0.0659
ctrgcn,coord_noise_moderate,255,3,brushing hair,273,0.917,0.0806
ctrgcn,coord_noise_moderate,255,4,drop,275,0.8873,0.0545
ctrgcn,coord_noise_moderate,255,5,pickup,275,0.9697,0.6364
ctrgcn,coord_noise_moderate,255,6,throw,275,0.9321,0.5236
ctrgcn,coord_noise_moderate,255,7,sitting down,273,0.9683,0.4505
ctrgcn,coord_noise_moderate,255,8,standing up (from sitting position),273,0.9792,0.6081
ctrgcn,coord_noise_moderate,255,9,clapping,273,0.7741,0.4396
ctrgcn,coord_noise_moderate,255,10,reading,273,0.6496,0.0037
ctrgcn,coord_noise_moderate,255,11,writing,272,0.6201,0.011
ctrgcn,coord_noise_moderate,255,12,tear up paper,271,0.9213,0.1033
ctrgcn,coord_noise_moderate,255,13,wear jacket,275,0.9782,0.8509
ctrgcn,coord_noise_moderate,255,14,take off jacket,276,0.9843,0.0181
ctrgcn,coord_noise_moderate,255,15,wear a shoe,273,0.8083,0.3114
ctrgcn,coord_noise_moderate,255,16,take off a shoe,274,0.8382,0.1314
ctrgcn,coord_noise_moderate,255,17,wear on glasses,273,0.9084,0.1868
ctrgcn,coord_noise_moderate,255,18,take off glasses,274,0.944,0.4818
ctrgcn,coord_noise_moderate,255,19,put on a hat/cap,272,0.9596,0.2096
ctrgcn,coord_noise_moderate,255,20,take off a hat/cap,273,0.9744,0.4029
ctrgcn,coord_noise_moderate,255,21,cheer up,274,0.9258,0.6058
ctrgcn,coord_noise_moderate,255,22,hand waving,274,0.9173,0.6971
ctrgcn,coord_noise_moderate,255,23,kicking something,276,0.9529,0.4384
ctrgcn,coord_noise_moderate,255,24,reach into pocket,274,0.8358,0.0438
ctrgcn,coord_noise_moderate,255,25,hopping (one foot jumping),275,0.9891,0.0473
ctrgcn,coord_noise_moderate,255,26,jump up,276,1.0,0.0543
ctrgcn,coord_noise_moderate,255,27,make a phone call/answer phone,275,0.9079,0.0
ctrgcn,coord_noise_moderate,255,28,playing with phone/tablet,275,0.6958,0.0764
ctrgcn,coord_noise_moderate,255,29,typing on a keyboard,275,0.737,0.8182
ctrgcn,coord_noise_moderate,255,30,pointing to something with finger,276,0.7862,0.6775
ctrgcn,coord_noise_moderate,255,31,taking a selfie,276,0.8889,0.163
ctrgcn,coord_noise_moderate,255,32,check time (from watch),276,0.901,0.5616
ctrgcn,coord_noise_moderate,255,33,rub two hands together,276,0.9034,0.2246
ctrgcn,coord_noise_moderate,255,34,nod head/bow,276,0.971,0.5906
ctrgcn,coord_noise_moderate,255,35,shake head,275,0.9503,0.2364
ctrgcn,coord_noise_moderate,255,36,wipe face,276,0.8551,0.087
ctrgcn,coord_noise_moderate,255,37,salute,276,0.93,0.5471
ctrgcn,coord_noise_moderate,255,38,put the palms together,276,0.9239,0.1594
ctrgcn,coord_noise_moderate,255,39,cross hands in front (say stop),276,0.936,0.5435
ctrgcn,coord_noise_moderate,255,40,sneeze/cough,276,0.7403,0.0652
ctrgcn,coord_noise_moderate,255,41,staggering,276,0.9867,0.5435
ctrgcn,coord_noise_moderate,255,42,falling,275,0.9939,0.8945
ctrgcn,coord_noise_moderate,255,43,touch head (headache),276,0.8345,0.6486
ctrgcn,coord_noise_moderate,255,44,touch chest (stomachache/heart pain),276,0.9215,0.1123
ctrgcn,coord_noise_moderate,255,45,touch back (backache),276,0.9444,0.0181
ctrgcn,coord_noise_moderate,255,46,touch neck (neckache),276,0.8502,0.0942
ctrgcn,coord_noise_moderate,255,47,nausea or vomiting condition,275,0.8497,0.2982
ctrgcn,coord_noise_moderate,255,48,use a fan (with hand or paper)/feeling warm,275,0.9309,0.4
ctrgcn,coord_noise_moderate,255,49,punching/slapping other person,274,0.9112,0.2664
ctrgcn,coord_noise_moderate,255,50,kicking other person,276,0.9541,0.1304
ctrgcn,coord_noise_moderate,255,51,pushing other person,276,0.9722,0.0
ctrgcn,coord_noise_moderate,255,52,pat on back of other person,276,0.9143,0.2101
ctrgcn,coord_noise_moderate,255,53,point finger at the other person,276,0.913,0.4058
ctrgcn,coord_noise_moderate,255,54,hugging other person,274,0.9878,0.135
ctrgcn,coord_noise_moderate,255,55,giving something to other person,276,0.9372,0.0
ctrgcn,coord_noise_moderate,255,56,touch other person's pocket,275,0.9382,0.0109
ctrgcn,coord_noise_moderate,255,57,handshaking,276,0.9589,0.4746
ctrgcn,coord_noise_moderate,255,58,walking towards each other,273,0.9963,0.2125
ctrgcn,coord_noise_moderate,255,59,walking apart from each other,276,0.9638,0.0326
ctrgcn,coord_noise_moderate,2026,0,drink water,274,0.8601,0.0146
ctrgcn,coord_noise_moderate,2026,1,eat meal/snack,275,0.7261,0.1091
ctrgcn,coord_noise_moderate,2026,2,brushing teeth,273,0.873,0.1245
ctrgcn,coord_noise_moderate,2026,3,brushing hair,273,0.917,0.0183
ctrgcn,coord_noise_moderate,2026,4,drop,275,0.8873,0.0691
ctrgcn,coord_noise_moderate,2026,5,pickup,275,0.9697,0.5236
ctrgcn,coord_noise_moderate,2026,6,throw,275,0.9321,0.5273
ctrgcn,coord_noise_moderate,2026,7,sitting down,273,0.9683,0.315
ctrgcn,coord_noise_moderate,2026,8,standing up (from sitting position),273,0.9792,0.2711
ctrgcn,coord_noise_moderate,2026,9,clapping,273,0.7741,0.5971
ctrgcn,coord_noise_moderate,2026,10,reading,273,0.6496,0.0037
ctrgcn,coord_noise_moderate,2026,11,writing,272,0.6201,0.0515
ctrgcn,coord_noise_moderate,2026,12,tear up paper,271,0.9213,0.1513
ctrgcn,coord_noise_moderate,2026,13,wear jacket,275,0.9782,0.8945
ctrgcn,coord_noise_moderate,2026,14,take off jacket,276,0.9843,0.4022
ctrgcn,coord_noise_moderate,2026,15,wear a shoe,273,0.8083,0.3663
ctrgcn,coord_noise_moderate,2026,16,take off a shoe,274,0.8382,0.2482
ctrgcn,coord_noise_moderate,2026,17,wear on glasses,273,0.9084,0.1905
ctrgcn,coord_noise_moderate,2026,18,take off glasses,274,0.944,0.2372
ctrgcn,coord_noise_moderate,2026,19,put on a hat/cap,272,0.9596,0.0882
ctrgcn,coord_noise_moderate,2026,20,take off a hat/cap,273,0.9744,0.0586
ctrgcn,coord_noise_moderate,2026,21,cheer up,274,0.9258,0.1606
ctrgcn,coord_noise_moderate,2026,22,hand waving,274,0.9173,0.6314
ctrgcn,coord_noise_moderate,2026,23,kicking something,276,0.9529,0.25
ctrgcn,coord_noise_moderate,2026,24,reach into pocket,274,0.8358,0.0219
ctrgcn,coord_noise_moderate,2026,25,hopping (one foot jumping),275,0.9891,0.0618
ctrgcn,coord_noise_moderate,2026,26,jump up,276,1.0,0.4855
ctrgcn,coord_noise_moderate,2026,27,make a phone call/answer phone,275,0.9079,0.04
ctrgcn,coord_noise_moderate,2026,28,playing with phone/tablet,275,0.6958,0.4691
ctrgcn,coord_noise_moderate,2026,29,typing on a keyboard,275,0.737,0.0582
ctrgcn,coord_noise_moderate,2026,30,pointing to something with finger,276,0.7862,0.4239
ctrgcn,coord_noise_moderate,2026,31,taking a selfie,276,0.8889,0.7717
ctrgcn,coord_noise_moderate,2026,32,check time (from watch),276,0.901,0.2826
ctrgcn,coord_noise_moderate,2026,33,rub two hands together,276,0.9034,0.0543
ctrgcn,coord_noise_moderate,2026,34,nod head/bow,276,0.971,0.7899
ctrgcn,coord_noise_moderate,2026,35,shake head,275,0.9503,0.0582
ctrgcn,coord_noise_moderate,2026,36,wipe face,276,0.8551,0.0
ctrgcn,coord_noise_moderate,2026,37,salute,276,0.93,0.5652
ctrgcn,coord_noise_moderate,2026,38,put the palms together,276,0.9239,0.0217
ctrgcn,coord_noise_moderate,2026,39,cross hands in front (say stop),276,0.936,0.2572
ctrgcn,coord_noise_moderate,2026,40,sneeze/cough,276,0.7403,0.0145
ctrgcn,coord_noise_moderate,2026,41,staggering,276,0.9867,0.1051
ctrgcn,coord_noise_moderate,2026,42,falling,275,0.9939,0.8473
ctrgcn,coord_noise_moderate,2026,43,touch head (headache),276,0.8345,0.1087
ctrgcn,coord_noise_moderate,2026,44,touch chest (stomachache/heart pain),276,0.9215,0.3587
ctrgcn,coord_noise_moderate,2026,45,touch back (backache),276,0.9444,0.1703
ctrgcn,coord_noise_moderate,2026,46,touch neck (neckache),276,0.8502,0.0978
ctrgcn,coord_noise_moderate,2026,47,nausea or vomiting condition,275,0.8497,0.4182
ctrgcn,coord_noise_moderate,2026,48,use a fan (with hand or paper)/feeling warm,275,0.9309,0.8945
ctrgcn,coord_noise_moderate,2026,49,punching/slapping other person,274,0.9112,0.0438
ctrgcn,coord_noise_moderate,2026,50,kicking other person,276,0.9541,0.0072
ctrgcn,coord_noise_moderate,2026,51,pushing other person,276,0.9722,0.0145
ctrgcn,coord_noise_moderate,2026,52,pat on back of other person,276,0.9143,0.2681
ctrgcn,coord_noise_moderate,2026,53,point finger at the other person,276,0.913,0.0978
ctrgcn,coord_noise_moderate,2026,54,hugging other person,274,0.9878,0.2372
ctrgcn,coord_noise_moderate,2026,55,giving something to other person,276,0.9372,0.0
ctrgcn,coord_noise_moderate,2026,56,touch other person's pocket,275,0.9382,0.0
